id	label	description	x	y	cluster	weight<Links>	weight<Total link strength>	weight<No. pub.>	score<Avg. pub. year>	weight<No. sentences>	weight<No. results 00: all valid queries>	weight<No. results 06: contradict* + studies>	weight<No. results 07: contradict* + results>	weight<No. results 14: contrast* + ideas>	weight<No. results 17: contrary + results>	weight<No. results 21: conflict* + studies>	weight<No. results 26: disagree* + studies>	weight<No. results 27: disagree* + results>	weight<No. results 36: controvers* + studies>	weight<No. results 37: controvers* + results>	weight<No. results 38: controvers* + methods>	weight<No. results 39: controvers* + ideas>	weight<No. results 40: controvers* + standalone>	weight<No. results 41: disprov* + studies>	weight<No. results 51: debat* + studies>	weight<No. results 52: debat* + results>	weight<No. results 53: debat* + methods>	weight<No. results 55: debat* + standalone>	weight<No. results 56: no consensus + studies>	weight<No. results 57: no consensus + results>	weight<No. results 58: no consensus + methods>	weight<No. results 59: no consensus + ideas>	weight<No. results 60: no consensus + standalone>	weight<No. results 63: questionable + methods>	weight<Share results 00: all valid queries>	weight<Share results 06: contradict* + studies>	weight<Share results 07: contradict* + results>	weight<Share results 14: contrast* + ideas>	weight<Share results 17: contrary + results>	weight<Share results 21: conflict* + studies>	weight<Share results 26: disagree* + studies>	weight<Share results 27: disagree* + results>	weight<Share results 36: controvers* + studies>	weight<Share results 37: controvers* + results>	weight<Share results 38: controvers* + methods>	weight<Share results 39: controvers* + ideas>	weight<Share results 40: controvers* + standalone>	weight<Share results 41: disprov* + studies>	weight<Share results 51: debat* + studies>	weight<Share results 52: debat* + results>	weight<Share results 53: debat* + methods>	weight<Share results 55: debat* + standalone>	weight<Share results 56: no consensus + studies>	weight<Share results 57: no consensus + results>	weight<Share results 58: no consensus + methods>	weight<Share results 59: no consensus + ideas>	weight<Share results 60: no consensus + standalone>	weight<Share results 63: questionable + methods>	score<00: all valid queries>	score<06: contradict* + studies>	score<07: contradict* + results>	score<14: contrast* + ideas>	score<17: contrary + results>	score<21: conflict* + studies>	score<26: disagree* + studies>	score<27: disagree* + results>	score<36: controvers* + studies>	score<37: controvers* + results>	score<38: controvers* + methods>	score<39: controvers* + ideas>	score<40: controvers* + standalone>	score<41: disprov* + studies>	score<51: debat* + studies>	score<52: debat* + results>	score<53: debat* + methods>	score<55: debat* + standalone>	score<56: no consensus + studies>	score<57: no consensus + results>	score<58: no consensus + methods>	score<59: no consensus + ideas>	score<60: no consensus + standalone>	score<63: questionable + methods>
70	70	<table><tr><td>Meso-level field:</td><td>70</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Journals:</td><td>medical mycology; antimicrobial agents and chemotherapy; journal of clinical microbiology; eukaryotic cell; mycoses</td></tr><tr><td>Terms:</td><td>invasive aspergillosis; cryptococcus neoforman; neurospora; caspofungin; invasive fungal infection</td></tr><tr><td>No. of pub.:</td><td>49400</td></tr><tr><td>Avg. pub. year:</td><td>2008.15</td></tr></table>	-0.4455	-0.2453	2	760	568166	49400	2008.1475	249891	562	27	73	1	34	21	2	9	16	36	8	3	264	0	2	2	5	114	1	1	1	0	31	0	0.002248981	0.000108047	0.000292127	4.00174E-06	0.000136059	8.40366E-05	8.00349E-06	3.60157E-05	6.40279E-05	0.000144063	3.2014E-05	1.20052E-05	0.001056461	0	8.00349E-06	8.00349E-06	2.00087E-05	0.000456199	4.00174E-06	4.00174E-06	4.00174E-06	0	0.000124054	0	-0.457940792	-0.304747649	-0.312651963	-3.74515271	-0.453904486	-0.853847422	-2.27098104	-1.264814688	-0.391003101	0.443574368	0.657710713	-0.094713118	0.009785273	-100	-2.821463671	-1.968618674	0.144752817	-1.148597594	-1.189281881	0.543670651	-0.390274945	-100	0.193748068	-100
71	71	<table><tr><td>Meso-level field:</td><td>71</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>drug metabolism and disposition; journal of biological chemistry; xenobiotica; clinical pharmacology & therapeutics; journal of pharmacology and experimental therapeutics</td></tr><tr><td>Terms:</td><td>breast cancer resistance protein; multidrug resistance; udp glucuronosyltransferase; p glycoprotein; farnesoid x receptor</td></tr><tr><td>No. of pub.:</td><td>37941</td></tr><tr><td>Avg. pub. year:</td><td>2007.94</td></tr></table>	-0.5868	-0.1264	2	775	686049	37941	2007.9368	267435	727	42	105	5	43	52	7	24	41	72	4	1	326	0	8	9	0	136	1	1	1	0	10	3	0.002718418	0.000157048	0.000392619	1.86961E-05	0.000160787	0.00019444	2.61746E-05	8.97414E-05	0.000153308	0.000269224	1.49569E-05	3.73923E-06	0.001218988	0	2.99138E-05	3.3653E-05	0	0.000508535	3.73923E-06	3.73923E-06	3.73923E-06	0	3.73923E-05	1.12177E-05	-0.184444904	0.234792927	0.113879651	-1.52111396	-0.212991917	0.356385529	-0.561515463	0.052333466	0.868659559	1.345685023	-0.440178632	-1.777564963	0.216229963	-100	-0.919353016	0.103416982	-100	-0.991914112	-1.287171226	0.445781306	-0.48816429	-100	-1.536409492	0.448752873
72	72	<table><tr><td>Meso-level field:</td><td>72</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Journals:</td><td>journal of pragmatics; lingua; foreign language annals; modern language journal; language sciences</td></tr><tr><td>Terms:</td><td>grammaticalization; second language acquisition; discourse marker; word order; evidentiality</td></tr><tr><td>No. of pub.:</td><td>34637</td></tr><tr><td>Avg. pub. year:</td><td>2009.43</td></tr></table>	-0.385	0.7159	1	750	97495	34637	2009.4252	165107	1298	30	113	38	55	36	23	16	16	10	6	11	270	2	28	15	11	728	0	0	0	0	20	3	0.007861569	0.0001817	0.000684405	0.000230154	0.000333117	0.00021804	0.000139304	9.69069E-05	9.69069E-05	6.05668E-05	3.63401E-05	6.66235E-05	0.001635303	1.21134E-05	0.000169587	9.08502E-05	6.66235E-05	0.004409262	0	0	0	0	0.000121134	1.817E-05	1.347605211	0.4451531	0.915600097	2.100672459	0.837890042	0.521657812	1.850478572	0.163157966	0.206894554	-0.806524883	0.840570869	2.377653656	0.640104406	2.70663125	1.583788907	1.536169577	1.880153996	2.124204688	-100	-100	-100	-100	0.159377508	1.144539873
73	73	<table><tr><td>Meso-level field:</td><td>73</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of neuroscience; plos one; experimental neurology; brain research; neuroscience</td></tr><tr><td>Terms:</td><td>peripheral nerve regeneration; nogo; semaphorin; netrin; polysialic acid</td></tr><tr><td>No. of pub.:</td><td>51770</td></tr><tr><td>Avg. pub. year:</td><td>2008.29</td></tr></table>	-0.6667	-0.0375	2	794	1310929	51770	2008.2906	562414	1892	95	224	28	84	140	26	29	72	129	20	10	900	0	17	18	6	402	3	0	1	0	30	3	0.00336407	0.000168915	0.000398283	4.97854E-05	0.000149356	0.000248927	4.62293E-05	5.15634E-05	0.00012802	0.000229368	3.5561E-05	1.77805E-05	0.001600245	0	3.02268E-05	3.20049E-05	1.06683E-05	0.000714776	5.33415E-06	0	1.77805E-06	0	5.33415E-05	5.33415E-06	0.122995696	0.339886892	0.134544836	-0.108131353	-0.319383469	0.712784608	0.259125113	-0.747092259	0.608588336	1.114543057	0.809305243	0.471918912	0.60883878	-100	-0.904334395	0.030972762	-0.762546342	-0.500769482	-0.774652945	-100	-1.56060851	-100	-1.023891211	-0.623691347
74	74	<table><tr><td>Meso-level field:</td><td>74</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>journal of physics d-applied physics; ieee transactions on plasma science; plasma sources science & technology; physics of plasmas; journal of applied physics</td></tr><tr><td>Terms:</td><td>dielectric barrier discharge; atmospheric pressure; hall thruster; plasma display panel; plasma etching</td></tr><tr><td>No. of pub.:</td><td>30042</td></tr><tr><td>Avg. pub. year:</td><td>2008.12</td></tr></table>	1.074	-0.1599	3	747	134323	30042	2008.1163	93685	107	3	18	5	17	1	2	12	1	2	0	0	22	0	1	0	0	26	0	0	1	0	2	1	0.001142125	3.20222E-05	0.000192133	5.33703E-05	0.000181459	1.06741E-05	2.13481E-05	0.000128089	1.06741E-05	2.13481E-05	0	0	0.000234829	0	1.06741E-05	0	0	0.000277526	0	0	1.06741E-05	0	2.13481E-05	1.06741E-05	-1.435491164	-2.059263688	-0.917142557	-0.007815653	-0.038495523	-3.830755882	-0.855572077	0.565631773	-2.975594139	-2.310941671	-100	-100	-2.159768266	-100	-2.406054709	-100	-100	-1.865638927	-100	-100	1.025134017	-100	-2.34503928	0.377088679
75	75	<table><tr><td>Meso-level field:</td><td>75</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>clinical orthopaedics and related research; skeletal radiology; cancer; american journal of surgical pathology; journal of clinical oncology</td></tr><tr><td>Terms:</td><td>osteoid osteoma; solitary fibrous tumor; dermatofibrosarcoma protuberan; aneurysmal bone cyst; synovial sarcoma</td></tr><tr><td>No. of pub.:</td><td>29229</td></tr><tr><td>Avg. pub. year:</td><td>2008.26</td></tr></table>	-0.9175	-0.254	2	693	166976	29229	2008.2646	103671	603	11	31	1	6	17	0	5	18	20	5	5	352	0	13	3	4	160	3	1	1	0	29	0	0.005816477	0.000106105	0.000299023	9.6459E-06	5.78754E-05	0.00016398	0	4.82295E-05	0.000173626	0.000192918	4.82295E-05	4.82295E-05	0.003395356	0	0.000125397	2.89377E-05	3.85836E-05	0.001543344	2.89377E-05	9.6459E-06	9.6459E-06	0	0.000279731	0	0.912933638	-0.330916974	-0.278993652	-2.475866152	-1.687118268	0.110584555	-100	-0.843525036	1.048208459	0.86486402	1.248925367	1.911539035	1.694109331	-100	1.148262606	-0.114369615	1.092111281	0.609727045	1.664967179	1.81295721	0.879011613	-100	1.366819312	-100
76	76	<table><tr><td>Meso-level field:</td><td>76</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of molecular catalysis b-enzymatic; tetrahedron-asymmetry; enzyme and microbial technology; applied microbiology and biotechnology; process biochemistry</td></tr><tr><td>Terms:</td><td>immobilized lipase; lipase production; candida rugosa lipase; nitrile hydratase; enzyme immobilization</td></tr><tr><td>No. of pub.:</td><td>26357</td></tr><tr><td>Avg. pub. year:</td><td>2007.85</td></tr></table>	0.245	-0.3072	3	763	351004	26357	2007.8486	232903	212	22	41	2	36	5	7	16	2	0	2	2	45	0	2	0	0	46	0	0	0	0	1	0	0.00091025	9.44599E-05	0.000176039	8.58727E-06	0.000154571	2.14682E-05	3.00554E-05	6.86981E-05	8.58727E-06	0	8.58727E-06	8.58727E-06	0.000193213	0	8.58727E-06	0	0	0.000197507	0	0	0	0	4.29363E-06	0	-1.762876938	-0.498633813	-1.043354797	-2.64358299	-0.269872606	-2.82266703	-0.362056398	-0.33316997	-3.289433381	-100	-1.240719567	-0.578105899	-2.441186031	-100	-2.719893951	-100	-100	-2.356355932	-100	-100	-100	-100	-4.658878522	-100
77	77	<table><tr><td>Meso-level field:</td><td>77</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>biotechnology and bioengineering; journal of chromatography a; biotechnology progress; journal of pharmaceutical sciences; protein expression and purification</td></tr><tr><td>Terms:</td><td>hydrophobic interaction chromatography; fcrn; bed adsorption; biosimilar; ribosome inactivating protein</td></tr><tr><td>No. of pub.:</td><td>31932</td></tr><tr><td>Avg. pub. year:</td><td>2008.13</td></tr></table>	-0.4509	-0.2693	2	789	530847	31932	2008.1347	290655	333	25	54	5	32	17	5	9	5	12	0	0	100	1	2	1	0	82	1	0	2	0	12	1	0.001145688	8.60126E-05	0.000185787	1.72025E-05	0.000110096	5.84886E-05	1.72025E-05	3.09645E-05	1.72025E-05	4.12861E-05	0	0	0.000344051	3.44051E-06	6.88101E-06	3.44051E-06	0	0.000282121	3.44051E-06	0	6.88101E-06	0	4.12861E-05	3.44051E-06	-1.43099753	-0.633787745	-0.965597803	-1.641233399	-0.759376111	-1.376710787	-1.167061729	-1.482823473	-2.28708379	-1.359396917	-100	-100	-1.608761441	0.89072481	-3.039472455	-3.186627458	-100	-1.841944388	-1.407290665	-100	0.391716271	-100	-1.393494525	-1.256329067
78	78	<table><tr><td>Meso-level field:</td><td>78</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>surgical endoscopy and other interventional techniques; hernia; british journal of surgery; diseases of the colon & rectum; american surgeon</td></tr><tr><td>Terms:</td><td>inguinal hernia repair; abdominal compartment syndrome; laparoscopic appendectomy; open abdomen; laparoscopic ventral hernia repair</td></tr><tr><td>No. of pub.:</td><td>28438</td></tr><tr><td>Avg. pub. year:</td><td>2009.06</td></tr></table>	-0.9542	-0.0706	2	731	161818	28438	2009.0627	95217	649	25	34	1	22	53	3	5	32	27	19	0	306	1	7	5	12	171	2	1	9	0	41	3	0.00681601	0.000262558	0.000357079	1.05023E-05	0.000231051	0.000556623	3.1507E-05	5.25116E-05	0.000336074	0.000283563	0.000199544	0	0.003213712	1.05023E-05	7.35163E-05	5.25116E-05	0.000126028	0.001795898	2.10047E-05	1.05023E-05	9.45209E-05	0	0.000430595	3.1507E-05	1.141715418	0.976228902	-0.023005817	-2.353144847	0.310072155	1.873763473	-0.294010676	-0.720803732	2.001004762	1.420544732	3.29764609	-100	1.614786859	2.500741457	0.377899114	0.745317283	2.799795086	0.82837277	1.202725982	1.935678514	4.171657919	-100	1.989111625	1.93865008
79	79	<table><tr><td>Meso-level field:</td><td>79</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>materials science and engineering a-structural materials properties microstructure and processing; surface & coatings technology; intermetallics; rare metal materials and engineering; journal of alloys and compounds</td></tr><tr><td>Terms:</td><td>thermal barrier coating; tial; tial alloy; hvof; hot corrosion</td></tr><tr><td>No. of pub.:</td><td>39374</td></tr><tr><td>Avg. pub. year:</td><td>2008.2</td></tr></table>	1.0458	-0.1951	3	721	175265	39374	2008.2032	350359	566	38	132	5	69	14	8	70	10	15	2	1	154	0	6	1	1	83	1	0	2	0	13	3	0.001615486	0.00010846	0.000376756	1.42711E-05	0.000196941	3.9959E-05	2.28337E-05	0.000199795	2.85422E-05	4.28132E-05	5.70843E-06	2.85422E-06	0.000439549	0	1.71253E-05	2.85422E-06	2.85422E-06	0.0002369	2.85422E-06	0	5.70843E-06	0	3.71048E-05	8.56265E-06	-0.935243884	-0.299242652	0.054382584	-1.910759629	0.079622116	-1.926344936	-0.758516054	1.207008313	-1.55661002	-1.306995052	-1.829824301	-2.167210632	-1.25535732	-100	-1.724036184	-3.456153688	-2.664710292	-2.093983191	-1.676816895	-100	0.122190041	-100	-1.547543538	0.059107204
80	80	<table><tr><td>Meso-level field:</td><td>80</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>polyhedron; inorganica chimica acta; acta crystallographica section e-structure reports online; inorganic chemistry; journal of coordination chemistry</td></tr><tr><td>Terms:</td><td>diorganotin; oxaliplatin; oxovanadium; cleavage study; irofulven</td></tr><tr><td>No. of pub.:</td><td>37140</td></tr><tr><td>Avg. pub. year:</td><td>2007.77</td></tr></table>	0.5296	-0.4087	3	771	416651	37140	2007.77	303310	308	19	44	1	26	9	3	8	7	5	1	0	97	1	3	2	0	101	0	0	0	0	10	1	0.001015463	6.26422E-05	0.000145066	3.29696E-06	8.57209E-05	2.96726E-05	9.89087E-06	2.63757E-05	2.30787E-05	1.64848E-05	3.29696E-06	0	0.000319805	3.29696E-06	9.89087E-06	6.59391E-06	0	0.000332993	0	0	0	0	3.29696E-05	3.29696E-06	-1.605074693	-1.091201759	-1.322539024	-4.024646831	-1.12042173	-2.355733964	-1.96551266	-1.714233811	-1.8631423	-2.68391666	-2.621783408	-100	-1.714190126	0.829239473	-2.515995291	-2.248112795	-100	-1.602770247	-100	-100	-100	-100	-1.718014268	-1.317814404
81	81	<table><tr><td>Meso-level field:</td><td>81</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Journals:</td><td>games and economic behavior; economics letters; journal of economic theory; journal of economic behavior & organization; economic theory</td></tr><tr><td>Terms:</td><td>dilemma game; public goods game; nash equilibria; spatial prisoner; evolutionary game</td></tr><tr><td>No. of pub.:</td><td>36504</td></tr><tr><td>Avg. pub. year:</td><td>2009.1</td></tr></table>	-0.1962	0.741	1	732	220802	36504	2009.0996	254924	985	21	117	68	78	45	4	19	11	8	3	10	160	0	30	19	9	467	3	1	1	0	23	2	0.003863897	8.23775E-05	0.00045896	0.000266746	0.000305974	0.000176523	1.5691E-05	7.4532E-05	4.31501E-05	3.13819E-05	1.17682E-05	3.92274E-05	0.000627638	0	0.000117682	7.4532E-05	3.53046E-05	0.001831919	1.17682E-05	3.92274E-06	3.92274E-06	0	9.0223E-05	7.84548E-06	0.322844541	-0.696085989	0.339119938	2.31354187	0.715266631	0.216919991	-1.299749301	-0.215580437	-0.960339743	-1.755118894	-0.786095047	1.613484216	-0.741449013	-100	1.056658664	1.250540578	0.963981463	0.857022871	0.366912359	0.51490239	-0.419043206	-100	-0.265654547	-0.067088544
82	82	<table><tr><td>Meso-level field:</td><td>82</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Journals:</td><td>journal of veterinary internal medicine; american journal of veterinary research; journal of small animal practice; javma-journal of the american veterinary medical association; veterinary surgery</td></tr><tr><td>Terms:</td><td>bitch; atopic dermatitis; hip dysplasia; medetomidine; xylazine</td></tr><tr><td>No. of pub.:</td><td>27278</td></tr><tr><td>Avg. pub. year:</td><td>2007.93</td></tr></table>	-0.8393	-0.0674	4	690	149878	27278	2007.9347	74923	316	20	39	0	19	16	3	12	14	15	1	1	153	1	4	1	1	54	1	0	1	0	11	1	0.004217663	0.000266941	0.000520534	0	0.000253594	0.000213553	4.00411E-05	0.000160164	0.000186859	0.000200206	1.3347E-05	1.3347E-05	0.002042097	1.3347E-05	5.33881E-05	1.3347E-05	1.3347E-05	0.00072074	1.3347E-05	0	1.3347E-05	0	0.000146817	1.3347E-05	0.449232005	1.000111313	0.520744067	-100	0.444378556	0.491653525	0.05179983	0.888041181	1.154170191	0.918358332	-0.604470917	0.058142751	0.960597366	2.846551964	-0.083645301	-1.230800305	-0.439356908	-0.488781736	0.548536489	-100	1.347543424	-100	0.436801746	0.699498086
83	83	<table><tr><td>Meso-level field:</td><td>83</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Journals:</td><td>osteuropa; kritika-explorations in russian and eurasian history; diplomatic history; slavic review; cold war history</td></tr><tr><td>Terms:</td><td>stalinism; late imperial russia; gulag; schlieffen plan; detente</td></tr><tr><td>No. of pub.:</td><td>11765</td></tr><tr><td>Avg. pub. year:</td><td>2008.37</td></tr></table>	-0.2871	0.8203	1	525	14976	11765	2008.3718	5400	52	0	0	1	0	1	0	0	2	1	0	1	13	0	1	0	0	37	0	0	0	0	1	0	0.00962963	0	0	0.000185185	0	0.000185185	0	0	0.00037037	0.000185185	0	0.000185185	0.002407407	0	0.000185185	0	0	0.006851852	0	0	0	0	0.000185185	0	1.640268331	-100	-100	1.787043015	-100	0.286030881	-100	-100	2.141192624	0.805845092	-100	3.852520107	1.198026596	-100	1.710732054	-100	-100	2.760161483	-100	-100	-100	-100	0.771747483	-100
84	84	<table><tr><td>Meso-level field:</td><td>84</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>astrophysical journal; monthly notices of the royal astronomical society; astronomy & astrophysics; physical review d; astronomical journal</td></tr><tr><td>Terms:</td><td>grb; host galaxy; early type galaxy; seyfert; agn</td></tr><tr><td>No. of pub.:</td><td>76533</td></tr><tr><td>Avg. pub. year:</td><td>2007.99</td></tr></table>	1.3579	0.1101	3	643	380440	76533	2007.9927	67156	201	0	18	4	11	1	0	9	2	3	3	1	50	0	1	4	2	104	1	0	1	0	4	1	0.002993031	0	0.000268033	5.95628E-05	0.000163798	1.48907E-05	0	0.000134016	2.97814E-05	4.46721E-05	4.46721E-05	1.48907E-05	0.000744535	0	1.48907E-05	5.95628E-05	2.97814E-05	0.001548633	1.48907E-05	0	1.48907E-05	0	5.95628E-05	1.48907E-05	-0.045604686	-100	-0.436840784	0.150558025	-0.186224973	-3.350454109	-100	0.630896047	-1.495292365	-1.245677397	1.13838395	0.216035117	-0.495041921	-100	-1.925752935	0.927092061	0.718535458	0.614662846	0.706428855	-100	1.50543579	-100	-0.864737506	0.857390452
85	85	<table><tr><td>Meso-level field:</td><td>85</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Journals:</td><td>fordham law review; notre dame law review; columbia law review; harvard law review; yale law journal</td></tr><tr><td>Terms:</td><td>fourth amendment; chevron; us supreme court; originalism; statutory interpretation</td></tr><tr><td>No. of pub.:</td><td>28467</td></tr><tr><td>Avg. pub. year:</td><td>2007.78</td></tr></table>	-0.2726	0.7813	1	719	82356	28467	2007.7848	16686	141	2	12	2	10	3	1	2	1	3	0	1	48	1	3	3	0	65	0	0	0	0	1	0	0.008450198	0.000119861	0.000719166	0.000119861	0.000599305	0.000179791	5.99305E-05	0.000119861	5.99305E-05	0.000179791	0	5.99305E-05	0.002876663	5.99305E-05	0.000179791	0.000179791	0	0.003895481	0	0	0	0	5.99305E-05	0	1.451773127	-0.155046264	0.987074866	1.159436177	1.685149655	0.243386543	0.633607847	0.469849197	-0.486414214	0.763200754	-100	2.224913269	1.454942541	5.013322481	1.668087717	2.520932713	-100	1.945469092	-100	-100	-100	-100	-0.855859355	-100
86	86	<table><tr><td>Meso-level field:</td><td>86</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Journals:</td><td>international journal of human resource management; journal of applied psychology; journal of vocational behavior; journal of organizational behavior; leadership quarterly</td></tr><tr><td>Terms:</td><td>alexithymia; workplace bullying; work family conflict; leader member exchange; abusive supervision</td></tr><tr><td>No. of pub.:</td><td>40569</td></tr><tr><td>Avg. pub. year:</td><td>2008.85</td></tr></table>	-0.3983	0.6962	1	739	404125	40569	2008.8514	313387	1492	48	171	68	116	178	11	8	19	8	4	3	185	0	53	21	7	703	4	1	0	0	44	4	0.004760887	0.000153165	0.000545651	0.000216984	0.000370149	0.000567988	3.51004E-05	2.55275E-05	6.06279E-05	2.55275E-05	1.27638E-05	9.57283E-06	0.000590324	0	0.00016912	6.70098E-05	2.23366E-05	0.002243233	1.27638E-05	3.19094E-06	0	0	0.000140401	1.27638E-05	0.624018315	0.198680957	0.588729601	2.015663739	0.989967276	1.902922194	-0.138195814	-1.761386082	-0.46972198	-2.052997025	-0.668935679	-0.42135951	-0.829873778	-100	1.579810391	1.097052356	0.303533252	1.149246879	0.484071727	0.217024259	-100	-100	0.372336984	0.635033325
87	87	<table><tr><td>Meso-level field:</td><td>87</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>applied physics letters; journal of applied physics; ferroelectrics; physical review b; journal of the american ceramic society</td></tr><tr><td>Terms:</td><td>morphotropic phase boundary; free ceramic; zn1 3nb2; free piezoelectric ceramic; xpbtio</td></tr><tr><td>No. of pub.:</td><td>54712</td></tr><tr><td>Avg. pub. year:</td><td>2008.44</td></tr></table>	1.0872	-0.267	3	684	235331	54712	2008.4403	243711	453	29	87	5	39	10	9	24	11	13	3	0	164	0	4	2	2	100	0	0	0	0	4	0	0.001858759	0.000118993	0.00035698	2.05161E-05	0.000160026	4.10322E-05	3.6929E-05	9.84773E-05	4.51354E-05	5.33419E-05	1.23097E-05	0	0.000672928	0	1.64129E-05	8.20644E-06	8.20644E-06	0.000410322	0	0	0	0	1.64129E-05	0	-0.732872299	-0.165526582	-0.023405452	-1.387097042	-0.219837535	-1.888109176	-0.064928465	0.186350384	-0.895443909	-0.989783342	-0.721199213	-100	-0.640929269	-100	-1.785336098	-1.932491101	-1.141047704	-1.301503845	-100	-100	-100	-100	-2.724320669	-100
88	88	<table><tr><td>Meso-level field:</td><td>88</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>physical review b; journal of applied physics; ieee transactions on magnetics; journal of magnetism and magnetic materials; applied physics letters</td></tr><tr><td>Terms:</td><td>spin transfer torque; fept thin film; perpendicular medium; magnetic tunnel junction; fept</td></tr><tr><td>No. of pub.:</td><td>44025</td></tr><tr><td>Avg. pub. year:</td><td>2007.58</td></tr></table>	1.1069	-0.2497	3	618	240180	44025	2007.5799	174074	456	16	75	15	39	2	7	53	14	16	3	0	168	0	4	4	1	88	0	0	0	0	4	0	0.002619576	9.19149E-05	0.000430851	8.61702E-05	0.000224043	1.14894E-05	4.02128E-05	0.000304468	8.04256E-05	9.19149E-05	1.7234E-05	0	0.000965107	0	2.29787E-05	2.29787E-05	5.74468E-06	0.000505532	0	0	0	0	2.29787E-05	0	-0.237878891	-0.538036944	0.247940376	0.683336092	0.265633099	-3.724566638	0.057972089	1.814778972	-0.062049972	-0.204752426	-0.235728579	-100	-0.120693217	-100	-1.299865464	-0.447020467	-1.655577071	-1.000457782	-100	-100	-100	-100	-2.238850035	-100
